Price,Close,High,Low,Open,Volume
2021-04-05,1513.83544921875,1521.5290629017893,1506.6786805488518,1519.9187462696127,20385000
2021-04-06,1496.838134765625,1533.337698935146,1492.3651543136555,1533.337698935146,27262000
2021-04-07,1518.487548828125,1529.4015783346335,1503.8161499150563,1516.1616206451877,29696000
2021-04-08,1506.1419677734375,1520.455505332137,1501.1322514686176,1520.455505332137,22586000
2021-04-09,1506.1419677734375,1525.1074705608894,1503.63716422284,1508.2890202479673,30089500
2021-04-12,1509.18359375,1523.3182555590429,1509.18359375,1511.50952172774,19728000
2021-04-13,1522.0657958984375,1531.7273680627707,1511.509518448397,1512.2252389955136,23458000
2021-04-14,1518.1295166015625,1523.3182174405176,1505.7840472694945,1514.9089926203858,22063500
2021-04-15,1532.2642822265625,1537.9896100473877,1524.570668210526,1529.7593694022305,21805500
2021-04-16,1526.180908203125,1534.7690087063336,1519.0241395831806,1534.2322729005623,16660000
2021-04-19,1524.7496337890625,1529.0436296007,1517.7717404401644,1525.823105441065,15545000
2021-04-20,1506.1419677734375,1518.4874375992658,1501.4901117483103,1518.4874375992658,27998500
2021-04-21,1469.2847900390625,1487.5345739786974,1465.3485450005319,1485.02966098955,39924000
2021-04-22,1497.196044921875,1505.6052702924576,1484.6716992391096,1496.8381846330706,22731500
2021-04-23,1480.914306640625,1484.3137060708764,1471.9683462395142,1483.2402345041903,18558000
2021-04-26,1478.7674560546875,1492.7231343436965,1476.6204034247708,1491.4706778759423,17808500
2021-04-27,1462.1279296875,1477.1570790771104,1460.6965977271032,1472.147362613907,21835000
2021-04-28,1484.8507080078125,1488.2501077973832,1464.2749969103872,1467.1376608598814,26628000
2021-04-30,1454.07666015625,1490.755103721487,1451.0350112881617,1490.755103721487,34068000
2021-05-06,1496.3013916015625,1505.0684769258044,1480.7353978644514,1493.9754636186892,37632000
2021-05-07,1496.4803466796875,1497.5538182801602,1482.166809587404,1494.1543095392942,16326000
2021-05-10,1521.8868408203125,1525.8230854989213,1502.0268510924402,1503.8160432914783,22024000
2021-05-11,1492.3651123046875,1521.3500466582705,1485.208343782994,1515.6246100001915,27511500
2021-05-12,1524.928466796875,1532.8009560374064,1464.2749176706689,1492.1862718805094,62621500
2021-05-13,1501.4901123046875,1527.0755388596187,1498.4484637316118,1520.8133661753673,36050500
2021-05-14,1516.8773193359375,1523.6762287248291,1492.3653612200028,1511.6887268144644,29576500
2021-05-17,1547.2933349609375,1552.3030510932065,1529.5803983643125,1535.1268502958208,33781500
2021-05-18,1577.888671875,1586.8346330281554,1556.418365107427,1556.5972406490391,45978500
2021-05-19,1556.4183349609375,1574.1312721789243,1553.018826107133,1565.5431714789647,33108500
2021-05-20,1550.3350830078125,1557.491852000347,1542.8204537249255,1553.018871380013,18772500
2021-05-21,1564.2906494140625,1569.6582257765976,1551.7663045681475,1557.1338809306826,25783500
2021-05-24,1580.75146484375,1601.1483016199625,1569.3005899512032,1571.6266274038653,29395000
2021-05-25,1588.2659912109375,1591.66539098312,1577.7097131943679,1589.1605873410324,21782000
2021-05-26,1593.45458984375,1609.9151805464026,1581.8248401043452,1584.329752960438,31566500
2021-05-27,1606.694580078125,1610.272964443555,1590.5918504336894,1592.5599181532261,61763500
2021-05-28,1634.4271240234375,1642.47848916641,1623.1552346640015,1633.5325278964406,39897000
2021-05-31,1630.8486328125,1650.8876065868503,1628.1648446071038,1634.4270170863617,37511500
2021-06-01,1685.9559326171875,1685.9559326171875,1633.5326185079869,1633.5326185079869,45532500
2021-06-02,1722.6343994140625,1724.423591791768,1686.850551859954,1705.8160565858134,57631500
2021-06-03,1751.619140625,1781.4986718104003,1733.9060943979043,1737.3056032143768,61649500
2021-06-04,1780.0673828125,1783.1089222226642,1753.766235345856,1772.910613934699,49867000
2021-06-07,1774.341796875,1784.0033685265566,1765.0379762743912,1780.7828446427045,31870000
2021-06-08,1763.4278564453125,1771.1214705640452,1750.7246350183025,1760.207332202203,26894500
2021-06-09,1772.3736572265625,1780.2461461775392,1755.9131772077162,1759.8493124795848,22140500
2021-06-10,1765.2169189453125,1774.5207398998207,1756.986678795337,1758.775870932603,20786500
2021-06-11,1764.3223876953125,1771.837016788631,1749.8299745324753,1761.6385993908148,32905500
2021-06-14,1771.3004150390625,1781.6777087611908,1768.2587662230162,1776.6679920543324,15667000
2021-06-15,1802.6112060546875,1805.2949944507986,1768.4376774923235,1774.163005374457,36932500
2021-06-16,1820.503173828125,1848.235654608799,1807.9788276691108,1813.3464045944027,31059500
2021-06-17,1830.343505859375,1835.7110821228923,1807.9786047613866,1815.1353731127429,21280500
2021-06-18,1759.3128662109375,1812.4519023658463,1759.3128662109375,1812.4519023658463,61132000
2021-06-21,1724.42333984375,1746.788241297429,1710.4676631773782,1716.7298355844084,47090500
2021-06-22,1782.03564453125,1786.50862556672,1760.9231958845594,1773.984278667404,38258000
2021-06-23,1750.1878662109375,1768.6165243916935,1747.14621757055,1762.35435156886,32535000
2021-06-24,1757.70263671875,1771.4793306734173,1755.376599263263,1771.3004551169813,22403500
2021-06-25,1762.175537109375,1772.1949702917627,1756.4500999178827,1769.69005739435,20322000
2021-06-28,1760.9228515625,1767.363899312671,1754.660679337316,1762.7120436268383,16448500
2021-06-29,1742.6732177734375,1752.15591467419,1733.9061322366586,1750.9034582827035,21674000
2021-06-30,1737.3055419921875,1750.7244828417668,1737.3055419921875,1748.7564151986098,20215500
2021-07-01,1733.727294921875,1742.4943806519511,1723.8867375203577,1740.5262036494703,21939000
2021-07-02,1756.98681640625,1764.143585515848,1742.4944026407668,1744.82033076066,22461000
2021-07-05,1748.3988037109375,1754.3031166841395,1742.4944907377353,1742.4944907377353,15841500
2021-07-06,1752.3350830078125,1757.3447998949937,1743.7468721113444,1753.0506944467595,13521000
2021-07-07,1741.5997314453125,1744.641270822908,1730.3277332205748,1740.7051353451668,22735500
2021-07-08,1731.04345703125,1747.6829226844686,1731.04345703125,1735.6953130792895,25416500
2021-07-09,1726.5704345703125,1731.7591355162735,1694.7228359598957,1712.435772823469,43443500
2021-07-12,1756.092041015625,1762.1753378192866,1746.072608966367,1758.7758291577782,22882000
2021-07-13,1765.038330078125,1768.4378393725035,1757.7026848053786,1765.932926292052,16499500
2021-07-14,1765.7540283203125,1790.9815975514198,1751.619364638202,1753.408557043348,28623500
2021-07-15,1759.1337890625,1774.6997830094388,1753.945088012312,1767.7218897631342,18423000
2021-07-16,1765.2169189453125,1776.6677923052644,1753.9450303212602,1756.2709582589819,18315000
2021-07-19,1742.6732177734375,1755.9132838486494,1738.5580975188047,1750.7245827426168,20903000
2021-07-20,1719.7716064453125,1733.5484085622088,1716.908833333282,1731.938091861465,31507000
2021-07-21,1739.9893798828125,1758.0601770618428,1733.0114867601878,1736.2321200190136,20714500
2021-07-26,1758.5970458984375,1774.1629305767299,1749.8299604926378,1769.5110745677084,19701000
2021-07-27,1766.1114501953125,1774.6996595018886,1763.427662087912,1771.1212753586879,19424500
2021-07-28,1754.1241455078125,1765.7538952649231,1750.7246365127435,1751.6192326479058,22825000
2021-07-29,1763.4278564453125,1777.3836435048363,1755.197615690296,1769.15329354619,21100000
2021-07-30,1754.3028564453125,1770.5844608960956,1754.3028564453125,1756.0920485477554,26432000
2021-08-02,1794.559814453125,1795.454410571995,1764.50140669982,1768.97438729417,25838500
2021-08-03,1799.03271484375,1812.4516560285617,1788.6554221682202,1793.6651383698254,17516500
2021-08-04,1783.8245849609375,1815.1354477862296,1757.881298619981,1804.400294817558,43509500
2021-08-05,1780.9620361328125,1794.559853755992,1775.057614256055,1789.013401378976,20804500
2021-08-06,1760.207275390625,1777.9203219614742,1751.2613143353733,1774.8786733619634,32304000
2021-08-10,1767.0062255859375,1782.2143597381985,1764.5014219536247,1777.2046432699442,22127500
2021-08-11,1784.361328125,1792.770553159186,1769.868915238995,1771.3002471333275,18138500
2021-08-12,1782.03564453125,1796.349183844754,1777.2048031722147,1791.876202809284,15295000
2021-08-13,1782.93017578125,1791.8761375262638,1781.1409834322474,1783.1090513346965,16832000
2021-08-16,1755.734375,1771.4792453351613,1751.798130115302,1771.3003697873423,25924000
2021-08-17,1744.999267578125,1764.5015077680023,1744.999267578125,1763.4279268416883,20982000
2021-08-18,1739.9893798828125,1750.903408404227,1738.736923527005,1744.4623602938223,19215500
2021-08-19,1663.05419921875,1733.5484176707434,1658.7600941299559,1731.9381009615386,49063500
2021-08-20,1595.06494140625,1670.7477541381363,1585.940104323629,1651.4244990667064,101544500
2021-08-23,1649.9930419921875,1659.1178783831438,1618.8610545342954,1627.6281398539386,48603500
2021-08-24,1658.93896484375,1666.453593630778,1652.497807653317,1661.9806133055972,30714000
2021-08-25,1696.8699951171875,1710.2889371624933,1675.578563390517,1676.4731595268706,30993000
2021-08-26,1700.9849853515625,1712.4357494985484,1688.1027801330345,1708.6784896948043,23644500
2021-08-27,1692.575927734375,1697.4067688191637,1682.0196494084898,1683.4510906214882,18366500
2021-08-30,1705.81591796875,1711.0045099202814,1700.0904809846224,1703.6688654492486,23974500
2021-08-31,1716.193359375,1721.024200660413,1691.8602773906973,1700.8062393253003,28880000
2021-09-01,1726.9285888671875,1739.273951352133,1721.3820267041176,1735.69556642253,20667000
2021-09-02,1726.5704345703125,1729.2542228105774,1716.1931418820136,1725.6758384902244,16989000
2021-09-03,1745.5360107421875,1753.9452366171406,1723.886827016378,1724.7814231902319,34369000
2021-09-06,1782.3931884765625,1782.3931884765625,1753.9449904591281,1765.9325993470916,29997000
2021-09-07,1790.0867919921875,1808.873310049077,1784.1824795864613,1790.0867919921875,27051000
2021-09-08,1785.0770263671875,1794.5597229027187,1769.153172582215,1771.3002249986955,28210000
2021-09-09,1770.9423828125,1783.2878524306107,1765.932666591971,1773.2683107859289,25646500
2021-09-10,1781.8565673828125,1784.3613709571143,1761.4597324871884,1761.996468309994,32121000
2021-09-13,1752.5137939453125,1752.5137939453125,1728.5385743181064,1739.4527124723056,43968500
2021-09-14,1779.5306396484375,1779.5306396484375,1758.776052396222,1762.3544370399582,30225000
2021-09-15,1767.0062255859375,1772.731662636926,1763.9646861183883,1767.7219461686718,21345500
2021-09-16,1778.45703125,1788.297588263959,1770.5845419573832,1772.5527188823498,26673500
2021-09-17,1792.7705078125,1792.7705078125,1777.0256389658489,1782.7510756019822,38861500
2021-09-21,1776.4891357421875,1782.035588369917,1759.3128235851157,1764.1436647919058,29438500
2021-09-22,1756.98681640625,1769.5111623480461,1754.4819035364387,1769.5111623480461,23934000
2021-09-24,1807.0841064453125,1807.0841064453125,1784.3613438601762,1786.5083963224204,34908000
2021-09-27,1848.2357177734375,1851.8141025125924,1816.0302551210448,1816.9248513058333,26810000
2021-09-28,1858.076171875,1871.4951138962447,1833.92207623676,1864.3383448182476,189085000
2021-09-29,1876.177490234375,1882.965397217857,1846.763226639287,1857.171350680626,34887300
2021-09-30,1810.1082763671875,1889.7530405273437,1810.1082763671875,1889.7530405273437,33149100
2021-10-01,1780.2413330078125,1813.7283331711521,1778.8837519201097,1792.0070357679049,27672500
2021-10-04,1748.564697265625,1800.6053132556733,1742.6818450232715,1799.700259064542,22442600
2021-10-05,1721.4129638671875,1745.8494254993714,1683.4006902171234,1719.6028555981368,29108900
2021-10-06,1665.2996826171875,1717.3402976989746,1645.388490759808,1710.5523913839588,35192500
2021-10-07,1691.5462646484375,1697.8816439167838,1665.7522204844565,1676.1603435681682,18340800
2021-10-08,1740.419189453125,1763.4980710605375,1733.6312830980035,1737.7040269110764,22700900
2021-10-11,1798.3426513671875,1799.247705545027,1745.8495090524934,1746.754563230333,18449100
2021-10-12,1812.37109375,1822.326690269975,1795.1750633973159,1804.6781328027466,18513900
2021-10-13,1788.386962890625,1827.3042905243785,1788.386962890625,1826.399236393361,19436600
2021-10-14,1796.9849853515625,1797.4375124191404,1756.2575492695578,1778.4313755808714,13517700
2021-10-15,1804.2254638671875,1809.655788814869,1787.029434866196,1809.2032617358955,18602800
2021-10-18,1846.310546875,1866.2217390471812,1832.7347340303309,1833.6397882199753,24313600
2021-10-19,1837.2598876953125,1844.5003207502693,1819.1588050579203,1844.0477936843345,14539000
2021-10-20,1838.6175537109375,1858.0762184437876,1833.6397557560224,1851.2883121416307,15372800
2021-10-21,1795.1749267578125,1838.6175264474393,1795.1749267578125,1832.7346744061358,17327500
2021-10-22,1795.1749267578125,1809.6557933210213,1777.9788977140017,1785.6718580757065,15610500
2021-10-25,1761.6878662109375,1780.694002964305,1744.9443647853518,1754.899960227592,16310200
2021-10-26,1792.00732421875,1803.3205017706362,1778.4315111564867,1786.5769989938449,15149500
2021-10-27,1813.728515625,1813.728515625,1795.6274326347307,1808.750717802676,14028900
2021-10-28,1810.1082763671875,1821.873980163574,1786.576868774414,1798.7950996398924,17683000
2021-10-29,1815.9910888671875,1817.34867004501,1790.1970464885605,1804.2253853260595,18052200
2021-11-01,1855.3609619140625,1855.3609619140625,1830.0194463366997,1835.4497711032775,24547300
2021-11-02,1853.55078125,1863.5063762664795,1837.7123346328735,1853.0982542037964,17669100
2021-11-04,1867.1268310546875,1900.613836749803,1834.997406671536,1873.4622105105202,38783500
2021-11-05,1841.7852783203125,1892.468313006277,1826.8518841717696,1891.563258815456,20210400
2021-11-08,1835.449951171875,1860.791469235392,1835.449951171875,1847.6681830953564,14062700
2021-11-09,1805.5831298828125,1854.0035296064868,1805.5831298828125,1850.3833128047168,16797300
2021-11-10,1815.0863037109375,1823.6843191112137,1808.750923942313,1812.3711409529556,12819100
2021-11-11,1837.2598876953125,1846.3104290140086,1817.348696794181,1826.3992381128771,15549700
2021-11-12,1881.1552734375,1887.0381261088223,1847.215738795255,1850.835955823761,26162900
2021-11-15,1902.423828125,1916.4521674855794,1890.2055970690117,1895.1833949066365,21902800
2021-11-16,1938.1734619140625,1950.3916929371026,1911.474364493346,1911.474364493346,23534300
2021-11-17,1925.9552001953125,1980.25844832112,1925.9552001953125,1977.5432859148298,26692900
2021-11-18,1922.787353515625,1942.6985428671635,1905.1387993176702,1925.9550427306424,18309000
2021-11-19,1930.028076171875,1939.0786181468898,1902.4239231480803,1909.6643567280921,20093600
2021-11-22,1905.1390380859375,1930.9330820695238,1901.5188213864867,1930.4805549820924,18371200
2021-11-24,1922.787353515625,1954.0117186350833,1917.8095561777402,1927.7651508535096,21946800
2021-11-25,1911.474365234375,1943.1512604915733,1911.474365234375,1931.3855565388997,14283000
2021-11-26,1877.534912109375,1909.2118086742475,1868.9368973274811,1900.6137938923537,22432100
2021-11-29,1820.9686279296875,1847.2151936404036,1814.6332499995146,1838.1646537401566,27978900
2021-11-30,1811.013427734375,1865.76920603419,1809.2033193608274,1856.7186641664518,42639000
2021-12-01,1851.288330078125,1877.0823742762313,1816.4437440561217,1816.8962711473166,25290500
2021-12-02,1851.288330078125,1856.2661280812683,1814.6336356913423,1837.2599902510847,24357000
2021-12-03,1881.607666015625,1884.322828592848,1846.7630796079281,1857.6237299168206,19023700
2021-12-06,1869.841796875,1916.4520836799675,1864.863999255052,1915.5470295672496,19515300
2021-12-07,1905.1390380859375,1913.737052747133,1858.0762209930783,1868.9368710914302,28638400
2021-12-08,1871.652099609375,1898.8037258126058,1871.652099609375,1888.848129538088,24065300
2021-12-09,1861.2437744140625,1893.3731952707117,1855.8134497622343,1882.9650730213746,19139300
2021-12-10,1857.1712646484375,1873.0097135428564,1848.5732495343243,1861.2440086498596,18235100
2021-12-13,1811.9185791015625,1841.785368866973,1811.9185791015625,1839.0702061610266,28905200
2021-12-14,1850.835693359375,1859.8862346471958,1827.3042860110406,1829.1143942686049,22353800
2021-12-15,1917.3572998046875,1929.5755313587886,1882.9652406153657,1885.2278760883473,35698900
2021-12-16,1936.363525390625,1957.1797726839106,1930.028145779625,1943.1514321166965,30403400
2021-12-17,1902.8763427734375,1959.4422269224697,1900.6137074074763,1933.1956566773188,38176700
2021-12-20,1856.2659912109375,1896.5408993576398,1856.2659912109375,1875.7246546975464,18811300
2021-12-21,1873.91455078125,1893.8257413715362,1870.746861369159,1893.373214312666,23334300
2021-12-22,1861.2437744140625,1880.2499106954606,1842.2376381326642,1875.7246401522705,19962800
2021-12-23,1897.446044921875,1897.446044921875,1859.8862973119262,1859.8862973119262,19290700
2021-12-24,1897.446044921875,1911.4743843906513,1889.75308456803,1901.5187886386166,10236700
2021-12-27,1907.854248046875,1915.0946816258006,1894.2784350863897,1896.9935976784868,11932500
2021-12-28,1930.48046875,1934.5532123549579,1914.6420213973863,1927.7653063466948,17152500
2021-12-29,1910.1168212890625,1926.8603233946524,1906.4966046175834,1920.5249442195643,14440600
2021-12-30,1905.591552734375,1915.0946215084007,1892.4682672845302,1904.2339714809427,14009600
2022-01-04,2022.3433837890625,2025.05854608549,1949.93905588433,1953.106745230162,43072600
2022-01-05,2074.384033203125,2118.7316848728256,2044.5172473847554,2108.7760896000354,53536300
2022-01-06,2067.596435546875,2106.061241198327,2060.808528667207,2067.596435546875,37579600
2022-01-07,2088.412841796875,2103.346238065412,2058.9985764194544,2087.9603146372224,30903500
2022-01-11,2101.53564453125,2106.9659691941215,2066.2385342225857,2090.674995205507,29710800
2022-01-12,2135.47509765625,2137.737732851902,2089.3173396649513,2130.949827264946,33915900
2022-01-13,2182.99072265625,2192.4937917225398,2119.6369288809856,2126.877362455302,39518400
2022-01-14,2163.0791015625,2192.9458841363753,2149.5032913016476,2181.1801819103034,38594600
2022-01-17,2192.9462890625,2210.1423185681488,2152.671377851901,2173.0350970033273,23591300
2022-01-18,2193.398681640625,2240.008969284319,2172.5824366735383,2211.0472371561987,41189300
2022-01-19,2084.33984375,2151.313855229592,2084.33984375,2102.8934550382655,48185300
2022-01-20,2120.089599609375,2135.9280491262007,2068.9540340264807,2079.8146851237325,32283600
2022-01-21,2067.596435546875,2076.6469780530992,2018.7235060132653,2070.3115982987424,36518000
2022-01-24,2062.16552734375,2070.311013297708,2008.3148146481374,2022.3431515688433,27763700
2022-01-25,2024.153564453125,2044.9698094709752,2012.840387812989,2029.5838892403904,31059200
2022-01-26,2010.578125,2047.685351254783,1999.2649462637858,2038.6348082658114,26042500
2022-01-27,1957.6322021484375,2036.3719162431735,1953.5594583159511,2024.6062118382129,37600100
2022-01-28,2024.60595703125,2039.5393492042565,1983.4259967965957,1991.1189564008716,31409300
2022-01-31,2032.299072265625,2041.8021407398128,1983.426148684087,2013.292935317249,25588900
2022-02-01,2015.5556640625,2058.0932106322966,2007.410176421475,2046.3275062619275,24070100
2022-02-02,2057.640380859375,2070.3111375481944,2024.605908063524,2031.8463404571353,26879700
2022-02-03,2075.74169921875,2093.390255196411,2024.606139591168,2026.416247896569,22026900
2022-02-04,2061.260986328125,2081.1721791708114,2046.7801188061712,2071.6691098595293,20162500
2022-02-07,2059.450927734375,2059.450927734375,2037.2770988046925,2045.4225869829434,19062800
2022-02-08,2078.00439453125,2095.2004239285034,2048.1376066307575,2051.7578233459685,20722700
2022-02-09,2097.462890625,2149.9560287722493,2083.434551982201,2117.8266080097087,42075100
2022-02-10,2039.991943359375,2099.725514016748,2011.0302121315578,2082.5294861002317,42419700
2022-02-14,1974.8280029296875,1988.403814132229,1954.91681316596,1967.5875702883322,39268700
2022-02-15,1949.0340576171875,1981.1634790452858,1941.3410975569384,1978.900843733448,31404200
2022-02-16,1984.3314208984375,1989.309219217681,1966.2303361011884,1977.5435140994691,22686900
2022-02-17,1955.36962890625,1971.660604754578,1943.603924126902,1968.94544211319,26975700
2022-02-18,1976.6383056640625,1984.3312661027733,1936.815922216618,1938.1735034705082,20267400
2022-02-21,1966.6827392578125,1970.302955989074,1930.4805719451974,1944.0563846874281,15200700
2022-02-22,1921.882568359375,1947.2240856252392,1910.5693910085429,1944.0563959670062,21140000
2022-02-24,1892.4681396484375,1922.3349252096036,1882.965071515339,1908.7591135908917,29577000
2022-02-25,1904.23388671875,1912.8319009411018,1881.1550064377006,1887.0378582740466,26344300
2022-02-28,1935.4583740234375,1935.9109011157973,1888.8480835103642,1906.9491672047616,26767700
2022-03-01,1930.48046875,1949.4866055731366,1917.809710867909,1918.2622379351267,23177000
2022-03-02,1844.9530029296875,1884.3228609760165,1840.8802589938605,1882.5127525600933,42180900
2022-03-03,1852.6458740234375,1895.635946820757,1851.7408198592834,1877.9873906197522,26276600
2022-03-04,1786.576904296875,1834.9973016524386,1778.431416891266,1834.09224749626,48833000
2022-03-07,1669.8250732421875,1709.647459812733,1652.6290426776338,1696.9767004493776,67968000
2022-03-08,1639.052978515625,1679.3278860495539,1633.6226539043087,1668.9197638778644,44177700
2022-03-09,1670.27734375,1705.1219266458954,1656.7015322321186,1674.3500872053644,36677400
2022-03-10,1760.7828369140625,1761.2353639860014,1724.1281440870157,1757.6151474104906,36656200
2022-03-11,1683.853271484375,1715.0776401305513,1668.9198777840297,1710.5523693122648,44804200
2022-03-14,1732.273681640625,1745.8494941926676,1702.8594211111995,1704.217002366404,26346200
2022-03-15,1769.380859375,1788.386996483376,1725.9382602701407,1730.9160580842392,26940000
2022-03-16,1801.9627685546875,1810.1082557053617,1780.6939965501494,1781.1465236140757,32882200
2022-03-17,1842.690185546875,1868.9367549873757,1819.1587784622882,1850.8356726146167,35580400
2022-03-18,1828.2093505859375,1832.7346212557045,1806.488051371055,1810.5607949738455,43985400
2022-03-22,1859.8863525390625,1867.5793131213409,1842.2377959091298,1842.6903230022049,30788700
2022-03-23,1934.100830078125,1935.9109384825033,1892.0158096763314,1896.0885535861826,33324100
2022-03-24,1991.1190185546875,1998.8119783991035,1937.2682996437768,1944.0562053888495,40085700
2022-03-25,1981.1634521484375,2006.0524402407545,1973.0179651364065,2000.1695885098434,25328700
2022-03-28,1992.9290771484375,2006.5048883006748,1975.280522650529,2001.9796179165958,23368400
2022-03-29,2046.32763671875,2046.32763671875,2009.6729399973394,2010.5779942373742,43733900
2022-03-30,2033.03955078125,2059.615231183619,2006.0056689926328,2030.7485438500112,36673400
2022-03-31,2036.705078125,2072.9029861501685,2007.8383919783464,2016.5442179590832,38235600
2022-04-01,2020.66796875,2050.9092580782312,1992.7176861890591,2036.7050161210318,27719800
2022-04-04,2026.16650390625,2028.4575108079985,2008.7548514529626,2009.671254213662,16276100
2022-04-05,2032.123046875,2049.0764973224354,2018.3770059716742,2044.4944836879934,21878700
2022-04-06,2006.9222412109375,2017.4608739844195,1994.0926013127855,2008.7550469106736,28164400
2022-04-07,1987.21923828125,1992.2594530889726,1953.7705400118168,1984.9282315504668,31288300
2022-04-08,1920.322021484375,1984.4702159505675,1900.1611603664287,1957.4363339969577,50893400
2022-04-11,1925.8204345703125,1937.7336706633005,1902.4521637725286,1912.532594312749,27797800
2022-04-12,1896.495361328125,1935.9006768812098,1892.8297505790008,1929.0276567266021,26536900
2022-04-13,1942.315673828125,1945.981284913434,1899.7029449614074,1932.235243343525,26016500
2022-04-14,1953.3125,1953.3125,1911.1579726718273,1920.7802017358667,18466300
2022-04-15,1979.4298095703125,1982.1790176391603,1924.4456481933594,1924.4456481933594,19517900
2022-04-18,1974.847900390625,1984.0119277706278,1949.646825095617,1966.1420743796223,15320900
2022-04-19,1995.0087890625,2003.7146151975915,1978.5135395433797,1993.1759835603757,21166100
2022-04-20,2069.69580078125,2079.318030539144,2033.4978888348878,2034.414291668973,42430500
2022-04-21,2061.906494140625,2072.445127332899,2049.535055175781,2050.9096595052083,21538600
2022-04-22,2025.2503662109375,2041.28741662211,2016.0863374045532,2034.4143950173218,18873300
2022-04-25,2006.9222412109375,2015.6280682846836,1965.6841129668771,1969.8079257912832,22515800
2022-04-26,1997.758056640625,2015.16970942786,1982.6374107990791,2003.2564733102781,23096200
2022-04-27,1984.470458984375,1992.71808499724,1964.7677968425307,1966.6006026231673,34299400
2022-04-28,2048.61865234375,2055.033472547913,1972.5572127801036,1979.8884358705757,33413000
2022-05-02,2041.7452392578125,2087.1071734334237,2032.123010796319,2077.4849449719304,26634900
2022-05-06,2085.732666015625,2085.732666015625,2055.0331737873635,2065.571805447811,30141000
2022-05-09,2057.323974609375,2091.6890744079724,2056.865773278727,2079.3176384804774,22370500
2022-05-10,1996.383544921875,2019.7518168500403,1974.8480786351347,2006.9221773600673,28054600
2022-05-11,1907.95068359375,2025.2502453132504,1879.0839945768416,2021.1264325965492,64821200
2022-05-12,1878.6256103515625,1937.73358687238,1843.3441049864234,1878.6256103515625,44104700
2022-05-13,1883.207763671875,1912.07445202013,1858.9230893471524,1872.2109300153968,31138400
2022-05-16,1878.16748046875,1930.8606398378415,1875.8764735396592,1929.0278342945687,26352900
2022-05-17,1863.046630859375,1875.876268258308,1847.9259867820608,1856.1736108242321,18350600
2022-05-18,1873.1270751953125,1882.2911019819824,1856.1736256399734,1864.8794510873097,21893000
2022-05-19,1837.387451171875,1841.9694647658198,1806.2297587330502,1815.3937859209398,34715900
2022-05-20,1876.7928466796875,1880.9166590869427,1839.678535014391,1841.9695419073105,23675300
2022-05-23,1889.1641845703125,1892.3715940517561,1867.6287209091909,1880.9165601894574,20585700
2022-05-24,1878.6256103515625,1904.2848869807547,1878.6256103515625,1891.913450034537,18717900
2022-05-25,1872.6690673828125,1894.2045325570216,1866.7124493559038,1869.4616576760154,18929300
2022-05-26,1907.95068359375,1929.9443514161562,1888.2480228361776,1892.3718355528788,23739700
2022-05-27,1909.783447265625,1940.0247398566833,1905.2014332366766,1940.0247398566833,19511600
2022-05-30,1948.730224609375,1956.5196470919425,1918.947138646617,1926.2783598066806,40586500
2022-05-31,1945.0648193359375,1955.1452494950402,1931.3187782098885,1932.6933823224933,27505000
2022-06-01,2013.7950439453125,2023.4172728242322,1956.9780734221683,1961.1018857988481,35206500
2022-06-02,2009.671142578125,2018.8351696760644,1998.6743100605977,2006.9219344487433,15657500
2022-06-03,1984.0118408203125,2014.2531298489823,1973.0150084462507,2014.2531298489823,19812000
2022-06-06,1982.17919921875,1983.5538033790958,1955.6035187853965,1960.1855326532161,15252500
2022-06-07,2007.3802490234375,2024.7919014915706,1999.1326241701115,2013.3368669730621,23853700
2022-06-08,2043.5780029296875,2043.5780029296875,2007.8382979457153,2015.1695194808892,25246600
2022-06-09,2051.82568359375,2077.484959672636,2048.6182740838894,2060.9897107647807,27281400
2022-06-10,2019.2933349609375,2045.4108117235364,2012.4203147602536,2026.1663551616216,28515100
2022-06-13,1953.3125,1978.5135761201032,1950.1050903119867,1970.2659512080693,25274900
2022-06-14,1919.8638916015625,1944.148566125401,1903.826842387707,1908.8670578549188,26804400
2022-06-15,1906.1177978515625,1931.7770758995644,1906.1177978515625,1913.4490201509916,22726900
2022-06-16,1961.1016845703125,1991.801173557745,1952.854060663241,1962.934489882995,24439500
2022-06-17,1890.5390625,1912.5327307016482,1871.294602823558,1874.9602141904993,45125700
2022-06-20,1914.82373046875,1938.1920028434583,1897.4120765424966,1915.281931887862,20577400
2022-06-21,1959.7274169921875,1964.7676324672666,1930.860728362188,1942.3157635328225,23768100
2022-06-22,1975.764404296875,2005.547494806916,1969.3495848024045,1986.761237715967,22961800
2022-06-23,1948.730224609375,1978.513310572133,1939.1079968367917,1968.4328814770456,20869300
2022-06-24,1934.984619140625,1938.650230543212,1912.990950725103,1919.8639721049535,21561600
2022-06-27,1944.1483154296875,1964.7673760458401,1932.6932817540471,1958.3525571874816,17615400
2022-06-28,1986.3031005859375,1986.3031005859375,1955.1454048904718,1959.7274189633345,26045200
2022-06-29,1950.10498046875,1986.7610891241777,1947.8139736777857,1984.0118809750206,36393000
2022-06-30,1924.4459228515625,1953.3126116943358,1918.4893045189267,1950.5634032331193,30076600
2022-07-01,1894.204345703125,1928.111244973089,1884.123916190433,1919.863620826341,30994400
2022-07-04,1936.35888671875,1936.35888671875,1912.9906180905775,1918.9472355840333,21443400
2022-07-05,1939.5665283203125,1957.4363829398476,1935.4427157158043,1950.105160531833,20328900
